index,k_shot,caption,true_smiles,pred_smiles,raw_text
47,0,"This molecule contains a fluoren-9-one core, each benzene ring linked to a methylthio group serving as anchor group.",CSC1=CC=C2C(=O)C3=CC=C(SC)C=C3C2=C1,CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2CC1=CC=CC2=C1C(=O)C3=CC=CC=C,"CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2


The final answer is: CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C3S2 CC1=CC=CC2=C1C(=O)C3=CC=CC=C"
48,0,"This molecule contains a thiophene core, with carboxyl anchor groups attached to its 1st and 4th carbons.",C1=C(SC(=C1)C(=O)O)C(=O)O,CC1=CC=CS1C(=O)O,"```
CC1=CC=CS1C(=O)O
```

```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O"
49,0,"This molecule uses a thiophene skeleton with carboxyl groups connecting to its 1st and 4th carbons, and these groups function as anchor groups.",C1=C(SC(=C1)C(=O)O)C(=O)O,CC1=CC=CS1C(=O)O,"```
CC1=CC=CS1C(=O)O
```

```
CC1=CC=CS1C(=O)O
```

```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O"
50,0,"This molecule has a thiophene core with carboxyl groups, where carboxyl groups are attached to its 1st and 4th carbons.",C1=C(SC(=C1)C(=O)O)C(=O)O,CC1=CC=CS1C(=O)O,"```
CC1=CC=CS1C(=O)O
```

```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O
``` ```
CC1=CC=CS1C(=O)O"
51,0,"This molecule is composed of a bicyclic structure with two benzene rings connected by a furan, and each benzene ring is attached to an amino group serving as an anchor group.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,C1=CC=CC2=C1C(=O)N(C(=O)N2C3=CC=CC=C3)C4=CC=CC=C4,"C1=CC=CC2=C1C(=O)N(C(=O)N2C3=CC=CC=C3)C4=CC=CC=C4


The final answer is: $\boxed{C1=CC=CC2=C1C(=O)N(C(=O)N2C3=CC=CC=C3)C4=CC=CC=C4}$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$"
52,0,"This molecule has a fused ring system made up of two benzene rings linked by a furan, with amino groups attached to each benzene ring acting as anchor groups.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,C1=CC(=CC=C1N)C2=C3C=CC(=C3O2)C4=CC(=CC(=C4N)C5=C6C=CC(=C6O5)C7=C8C=CC(=C8O7)C9=C10C=CC(=C10O9)C11=C12C=CC(=C12O11)C13=C14C=CC(=C14O13)C15=C16C=CC(=C16O15)C17=C18C=CC(=C18O17)C19=C20C=CC(=C20O19)C21=C22C=CC(=C22O21)C23=C24C=CC(=C24O23)C25=C26C=CC(=C26O25)C27=C28C=CC(=C28O27)C29=C30C=CC(=C30O29)C31=C32C=CC(=C32O31)C33=C34C=CC(=C34O33)C35=C36C=CC(=C36O35)C37=C38C=CC(=C38O37)C,C1=CC(=CC=C1N)C2=C3C=CC(=C3O2)C4=CC(=CC(=C4N)C5=C6C=CC(=C6O5)C7=C8C=CC(=C8O7)C9=C10C=CC(=C10O9)C11=C12C=CC(=C12O11)C13=C14C=CC(=C14O13)C15=C16C=CC(=C16O15)C17=C18C=CC(=C18O17)C19=C20C=CC(=C20O19)C21=C22C=CC(=C22O21)C23=C24C=CC(=C24O23)C25=C26C=CC(=C26O25)C27=C28C=CC(=C28O27)C29=C30C=CC(=C30O29)C31=C32C=CC(=C32O31)C33=C34C=CC(=C34O33)C35=C36C=CC(=C36O35)C37=C38C=CC(=C38O37)C
53,0,"This molecule contains a bicyclic structure consisting of two benzene rings connected by a furan, with each benzene ring attached to an amino group as an anchor group.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,C1=CC(=CC=C1N)C2=CC(=C(C=C2)O)C3=CC(=C(C=C3)N)C4=CC(=C(C=C4)O)C5=CC(=C(C=C5)N)C6=CC(=C(C=C6)O)C7=CC(=C(C=C7)N)C8=CC(=C(C=C8)O)C9=CC(=C(C=C9)N)C1=CC(=C(C=C1)O)C2=CC(=C(C=C2)N)C3=CC(=C(C=C3)O)C4=CC(=C(C=C4)N)C5=CC(=C(C=C5)O)C6=CC(=C(C=C6)N)C7=CC(=C(C=C7)O)C8=CC(=C(C=C8)N)C9=CC(=C(C=C9)O)C1=CC(=C(C=C1)N)C2=CC(=C(C=C2)O)C3=CC(=C(C=C3)N)C4=CC(=C,C1=CC(=CC=C1N)C2=CC(=C(C=C2)O)C3=CC(=C(C=C3)N)C4=CC(=C(C=C4)O)C5=CC(=C(C=C5)N)C6=CC(=C(C=C6)O)C7=CC(=C(C=C7)N)C8=CC(=C(C=C8)O)C9=CC(=C(C=C9)N)C1=CC(=C(C=C1)O)C2=CC(=C(C=C2)N)C3=CC(=C(C=C3)O)C4=CC(=C(C=C4)N)C5=CC(=C(C=C5)O)C6=CC(=C(C=C6)N)C7=CC(=C(C=C7)O)C8=CC(=C(C=C8)N)C9=CC(=C(C=C9)O)C1=CC(=C(C=C1)N)C2=CC(=C(C=C2)O)C3=CC(=C(C=C3)N)C4=CC(=C
54,0,"This molecule contains a phenanthrene core, with two amino groups attached to the terminal benzene rings as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,C1=CC=C2C(=C(C(=C(C2=C1)N)N)C3=CC=CC=C3)C4=CC=CC=C4,"C1=CC=C2C(=C(C(=C(C2=C1)N)N)C3=CC=CC=C3)C4=CC=CC=C4


The final answer is: $\boxed{C1=CC=C2C(=C(C(=C(C2=C1)N)N)C3=CC=CC=C3)C4=CC=CC=C4}$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$"
55,0,"This molecule has a phenanthrene backbone, where amino groups are positioned on the terminal benzene rings, serving as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,C1=CC(=CC=C(C(=C1)C2=CC(=CC=C2N)C3=CC(=CC=C3N)C4=CC(=CC=C4N)C5=CC(=CC=C5N)C6=CC(=CC=C6N)C7=CC(=CC=C7N)C8=CC(=CC=C8N)C9=CC(=CC=C9N)C10=CC(=CC=C10N)C11=CC(=CC=C11N)C12=CC(=CC=C12N)C13=CC(=CC=C13N)C14=CC(=CC=C14N)C15=CC(=CC=C15N)C16=CC(=CC=C16N)C17=CC(=CC=C17N)C18=CC(=CC=C18N)C19=CC(=CC=C19N)C20=CC(=CC=C20N)C21=CC(=CC=C21N)C22=CC(=CC=C22N)C23=CC(=CC=C23N)C24=CC(=CC=C24N)C25=CC(=CC=C25N)C26=CC,C1=CC(=CC=C(C(=C1)C2=CC(=CC=C2N)C3=CC(=CC=C3N)C4=CC(=CC=C4N)C5=CC(=CC=C5N)C6=CC(=CC=C6N)C7=CC(=CC=C7N)C8=CC(=CC=C8N)C9=CC(=CC=C9N)C10=CC(=CC=C10N)C11=CC(=CC=C11N)C12=CC(=CC=C12N)C13=CC(=CC=C13N)C14=CC(=CC=C14N)C15=CC(=CC=C15N)C16=CC(=CC=C16N)C17=CC(=CC=C17N)C18=CC(=CC=C18N)C19=CC(=CC=C19N)C20=CC(=CC=C20N)C21=CC(=CC=C21N)C22=CC(=CC=C22N)C23=CC(=CC=C23N)C24=CC(=CC=C24N)C25=CC(=CC=C25N)C26=CC
56,0,"This molecule uses a phenanthrene skeleton with two amino groups connecting to the terminal benzene rings, functioning as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,C1=CC=C2C(=C(C(=C(C2=C1)N)N)C3=CC=CC=C3)C4=CC=CC=C4,"C1=CC=C2C(=C(C(=C(C2=C1)N)N)C3=CC=CC=C3)C4=CC=CC=C4


The final answer is: $\boxed{C1=CC=C2C(=C(C(=C(C2=C1)N)N)C3=CC=CC=C3)C4=CC=CC=C4}$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$ }$"
57,0,"This molecule has two pyridine rings linked by a carbon atom, with each pyridine ring acting as an anchor group.",C1=CN=CC=C1CC2=CC=NC=C2,CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN,"CN1C=CC=CN=C1


The final answer is: CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN=C1CN1C=CC=CN"
58,0,"This molecule features two pyridine rings connected by a carbon atom, where each pyridine ring serves as an anchor group.",C1=CN=CC=C1CC2=CC=NC=C2,C1=CC=NC(=C1)C2=CC=NC(=C2)C3=CC=NC(=C3)C4=CC=NC(=C4)C5=CC=NC(=C5)C6=CC=NC(=C6)C7=CC=NC(=C7)C8=CC=NC(=C8)C9=CC=NC(=C9)C1=CC=NC(=C1)C2=CC=NC(=C2)C3=CC=NC(=C3)C4=CC=NC(=C4)C5=CC=NC(=C5)C6=CC=NC(=C6)C7=CC=NC(=C7)C8=CC=NC(=C8)C9=CC=NC(=C9)C1=CC=NC(=C1)C2=CC=NC(=C2)C3=CC=NC(=C3)C4=CC=NC(=C4)C5=CC=NC(=C5)C6=CC=NC(=C6)C7=CC=NC(=C7)C8=CC,"```
C1=CC=NC(=C1)C2=CC=NC(=C2)C3=CC=NC(=C3)C4=CC=NC(=C4)C5=CC=NC(=C5)C6=CC=NC(=C6)C7=CC=NC(=C7)C8=CC=NC(=C8)C9=CC=NC(=C9)C1=CC=NC(=C1)C2=CC=NC(=C2)C3=CC=NC(=C3)C4=CC=NC(=C4)C5=CC=NC(=C5)C6=CC=NC(=C6)C7=CC=NC(=C7)C8=CC=NC(=C8)C9=CC=NC(=C9)C1=CC=NC(=C1)C2=CC=NC(=C2)C3=CC=NC(=C3)C4=CC=NC(=C4)C5=CC=NC(=C5)C6=CC=NC(=C6)C7=CC=NC(=C7)C8=CC"
59,0,"This molecule uses two pyridine rings as the core, linked by a carbon atom, functioning as anchor groups.",C1=CN=CC=C1CC2=CC=NC=C2,C1=CC=NC=C1C2=CC=NC=C2,"C1=CC=NC=C1C2=CC=NC=C2


The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is: $\boxed{C1=CC=NC=C1C2=CC=NC=C2}$

The final answer is:"
